cid,Smiles,classlabel
CHEMBL2442280,O=C(O)C(=O)CC(=O)c1ccc2ccc3cc(F)ccc3c2c1F,0
CHEMBL498994,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CO)NC(=O)[C@H](C)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H](N)Cc1ccccc1)C(C)C)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@H](C(=O)O)C(C)C)[C@@H](C)CC,0
CHEMBL241804,COc1ccc(C(=O)NNC(=O)c2cc3ccccc3cc2O)cc1,0
CHEMBL445242,Cc1cc(O)c(C(=O)/C=C/c2ccc(Br)s2)c(=O)o1,0
CHEMBL3334637,Cc1ccc(CNC(=O)c2nc(-c3ccc(F)cc3)[nH]c(=O)c2O)cc1C,0
CHEMBL556642,CCCCc1ccc(NS(=O)(=O)c2ccc(NC(=O)c3cc(O)c(O)c(O)c3)cc2)cc1,0
CHEMBL1685075,O=C(O)c1cc(Br)cc(C(=O)/C=C/c2ccccc2)c1O,0
CHEMBL3288950,CC(C)(C)Oc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,0
CHEMBL173117,O=[N+]([O-])c1cc(Cc2cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c2)cc([N+](=O)[O-])c1O,0
CHEMBL3290948,O=c1nc(NCc2cccc(CN3CCOCC3)c2)c2cccnc2n1O,0
CHEMBL551808,CN(C)C(=O)CN1CCn2c(nc(C(=O)NCc3ccc(F)cc3)c(O)c2=O)C1(C)C,1
CHEMBL396688,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(CNC(=O)C4=C(O)[C@@H](N(C)C)[C@@H]5[C@@H](O)[C@H]6C(=C(O)[C@]5(O)C4=O)C(=O)c4c(O)cccc4[C@@]6(C)O)CC3)cc21,0
CHEMBL363170,O=C(O)C(=O)/C=C(\O)c1cn(Cc2ccc(F)cc2)c2ccc(Cl)cc12,1
CHEMBL4537227,Cc1cc(-c2ccc(C(=O)c3cc(=O)n(O)c(=O)[nH]3)cc2)ccc1F,0
CHEMBL1813494,O=C(NCCc1c[nH]c2ccccc12)c1cccc(O)c1O,0
CHEMBL3037876,CC(C)C[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CCC(N)=O)[C@@H](C)O)C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1CCC[C@H]1C(N)=O,0
CHEMBL216058,CC1C=C(NC(=O)C2=CC(NC(=O)C3=CC(NC(=O)c4ccc(C(=O)NC5=CC(C)C(C(=O)NC6=CC(C)C(C(=O)NC7=CC(C)C(C(=O)NCCC(=N)N)=C7)=C6)=C5)cc4)=CC3C)=CC2C)C=C1C(=O)NCCC(=N)N,1
CHEMBL172418,CCOC(=O)c1cnc(NCCCNc2ncc(C(=O)OCC)c(O)n2)nc1O,0
CHEMBL502238,COc1cccc(C(=O)/C=C(\O)C(=O)O)c1,0
CHEMBL4476366,Cc1nc2cc(-c3ccccc3)nn2c(-c2ccc3c(c2)CCCO3)c1C(OC(C)(C)C)C(=O)O,1
CHEMBL559492,CC(=O)N1CCN(C)CC1(C)c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)[nH]1,0
CHEMBL523302,Oc1c(-c2nnc(Cc3cccnc3)[nH]2)ncc2cccnc12,0
CHEMBL245719,CNC(=O)c1cc(F)ccc1CNC(=O)c1nc(N2CCCCS2(=O)=O)c2cccnc2c1O,1
CHEMBL482317,CC1(C)C2CCC1(C)C(OC(=O)/C=C/c1ccc(O)c(O)c1[N+](=O)[O-])C2,0
CHEMBL3397846,COc1c(C(=O)N2CCN(CCCNC(=O)c3cc(O)c(O)c(O)c3)CC2)nc(Cc2ccc(F)cc2)n(C)c1=O,0
CHEMBL3415855,CCOC(=O)/C(O)=C/C(=O)/C=C/c1cccn1Cc1ccc(F)cc1,0
CHEMBL2442182,CC(C)(C)c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1CCCNC(=O)c1ccccc1,0
CHEMBL371519,CCC(=O)C(=O)/C=C(\O)c1c[nH]c2ccc(Cl)cc12,0
CHEMBL3137943,CC(CCC=C(c1cc(Cl)c(O)c(C(=O)O)c1)c1cc(Cl)c(O)c(C(=O)O)c1)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CCCC[C@]4(C)[C@H]3CC[C@@]21C,0
CHEMBL3087788,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1ccccc1OCC,0
CHEMBL368800,NC1=NNC(=O)C1/N=N/c1ccc(S(=O)(=O)Nc2nccs2)cc1,0
CHEMBL574316,O=C(/C=C(\O)C(=O)O)C(=O)c1cccc(C(=O)c2ccccc2)c1,0
CHEMBL252905,N=C(N)c1ccc2cc(C#Cc3cccc(OCc4ccccc4)c3)ccc2c1,0
CHEMBL1917872,O=C(NCc1ccc(F)cc1)c1c(O)c2ncccc2[nH]c1=O,1
CHEMBL549995,CC(=O)Oc1cc(C(=O)Nc2ccc(S(=O)(=O)Nc3ccccc3C)cc2)cc(OC(C)=O)c1OC(C)=O,0
CHEMBL1668667,O=C1c2ccccc2C(Cc2ccccc2)C(=O)N1O,0
CHEMBL4159305,O=c1[nH]c2cc(-c3ccccc3)ccc2c(=O)n1O,0
CHEMBL2171964,O=C(O)c1cc(Nc2ccc(O)c3ccccc23)ccc1O,0
CHEMBL194833,COc1ccc(Cc2ccccc2)cc1/C(O)=C/C(=O)C(=O)O,0
CHEMBL435337,O=C1c2c(c(O)c3nccnc3c2O)C(=O)N1CCc1ccccc1,0
CHEMBL2311887,Cc1sc2ncnc(N/N=C/c3c(O)ccc4ccccc34)c2c1C,0
CHEMBL1928169,Cc1c(C(=O)/C=C(\O)c2ccc(O)c(O)c2)nnn1Cc1cccc(F)c1,0
CHEMBL1685077,O=C(O)c1cc(Br)cc(C(=O)/C=C/c2ccccc2F)c1O,0
CHEMBL4549947,Cc1ccc(-c2ccc(Nc3cc(=O)n(O)c(=O)[nH]3)cc2)cc1,0
CHEMBL177562,O=C1c2c(c(O)c3nccnc3c2O)C(=O)N1C1CCCC1,0
CHEMBL478041,Cc1cc2c(c(=O)o1)C(/C=C/C=C/c1ccc(N(C)C)cc1)=[O+][B-](F)(F)O2,0
CHEMBL560265,CN(C)CCN1CCn2c(nc(C(=O)NCc3ccc(F)cc3)c(O)c2=O)C1(C)C,1
CHEMBL1773313,O=C1c2ncc3c(ccn3Cc3ccc(F)cn3)c2CCN1O,1
CHEMBL387679,O=c1[nH]c2ccc(Cl)cc2c2ccccc12,0
CHEMBL595912,CCCCCCCCCCCCCCCC[n+]1ccn(C)c1.[Cl-],0
CHEMBL1668658,CCCCCCc1c(O)n(O)c(=O)c2ccccc12,0
CHEMBL3288280,O=C(NCc1ccc(F)cc1)C1C(=O)N(O)C(=O)c2cc(Br)ccc21,1
CHEMBL128868,Cc1cc(S(=O)(=O)Nc2nc(Nc3ccccc3)nn2C)c(S)cc1Cl,0
CHEMBL1813515,CN(C)Cc1ccc(C(=O)NCc2ccco2)c(O)c1O,0
CHEMBL141281,O=C(O)c1cc(C(=CCC23CC4CC(CC(C4)C2)C3)c2cc(Cl)c(O)c(C(=O)O)c2)cc(Cl)c1O,0
CHEMBL127330,O=C(Nc1ccccc1)c1cc(S(=O)(=O)Nc2nncn2-c2ccc(Cl)cc2)c(S)cc1Cl,0
CHEMBL49473,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1ccc(OC)cc1,0
CHEMBL475852,O=C(O)/C(O)=C/C(=O)c1cccc(NC(=O)c2ccco2)c1,0
CHEMBL1092364,Nc1ccn([C@H]2C[C@H](OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)C[C@@H]3OP(=O)(O)O)[C@@H](COP(=O)(O)O[C@H]3C[C@H](OCCCc4ccc5c6cccc7cccc(c8cccc4c85)c76)O[C@@H]3CO)O2)c(=O)n1,0
CHEMBL487512,O=C1NC(=S)N/C1=C\c1ccc(-c2ccc(O)c(C(=O)O)c2)o1,0
CHEMBL3287924,Cc1ccc(-c2nc(C)c([C@H](OC(C)(C)C)C(=O)O)c(-c3ccc(Cl)cc3)c2C)cc1C,1
CHEMBL501254,CC(=O)O[C@H]1[C@H](O)C2=C(CC[C@H]3C(C)(C)[C@@H](OS(=O)(=O)O)[C@H](OC(=O)CCCCCCCCCCCCCCCO)C[C@]23C)C2=CC[C@H]([C@H](C)CCC3(C(C)(C)O)CO3)[C@]21C,0
CHEMBL575207,CC(=O)N(C)CCNc1cc(C(=O)NCc2ccc(F)cc2)c(O)c2ncccc12,1
CHEMBL1082257,CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(C)=O)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC,1
CHEMBL1173013,Oc1cccc(-c2ccc3c(O)c(O)ccc3c2)c1,0
CHEMBL1213791,COc1cccc2c1c(C(=O)/C=C(\O)C(=O)O)cn2Cc1cc(Cl)ccc1F,1
CHEMBL1813501,O=C(NCC1CCCCC1)c1cccc(O)c1O,0
CHEMBL559494,CN1CCN(C(=O)c2cnccn2)C(c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)[nH]2)C1,1
CHEMBL2206228,CN(C)S(=O)(=O)c1ccc(-c2c(O)c(O)c3c(c2S(=O)(=O)N(C)C)CN(Cc2ccc(F)c(Cl)c2)C3=O)cc1,0
CHEMBL1773316,N#Cc1c(Cn2ccc3c4c(ncc32)C(=O)N(O)CC4)ccc(F)c1Cl,1
CHEMBL2442196,CCC(=O)NCCCn1c(C(C)(C)C)nc(C(=O)[N-]Cc2ccc(F)cc2)c(O)c1=O.[Na+],0
CHEMBL2316137,O=C(NCCN1CCOCC1)c1c(O)c2ncc(Cc3ccc(F)cc3)cc2[nH]c1=O,1
CHEMBL321846,CC1=NN(C(=O)c2ccccc2O)C(=O)/C1=C/c1ccco1,0
CHEMBL524164,Cn1c(C(C)(C)NS(C)(=O)=O)nc(C(=O)NCc2ccc(F)cc2)c(O)c1=O,1
CHEMBL3582058,O=C(O)/C(O)=C/C(=O)c1cn(Cc2ccc(Cl)cc2)c2ccccc2c1=O,0
CHEMBL209205,O=C(CCc1ccccc1Cl)CC(=O)C(=O)O,0
CHEMBL427015,O=C(/N=N/c1c(O)[nH]c2ccc(F)cc12)/C(=C/C=C/c1ccccc1)NC(=O)c1ccccc1,0
CHEMBL3310091,CN(C)C(=O)Cn1c(=O)c(C(=O)NC2(CO)CCCC2)c(O)c2ncc(Cc3ccc(F)cc3)cc21,1
CHEMBL594772,CCCCCCCCCCCCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0
CHEMBL307588,C=C(C=O)[C@@H]1C[C@@]2(C)C(=CC1=O)[C@H](OC(=O)/C(C)=C/C(C)CCCC)CC[C@@H]2C(=O)OP(=O)(OCC)OCC,0
CHEMBL236408,CNC(=O)c1cn2c(c1O)C(=O)N(Cc1ccc(Cl)cc1)CC2,1
CHEMBL149475,O=C(CCc1ccc(O)c(O)c1)OC(C(=O)O)C(OC(=O)CCc1ccc(O)c(O)c1)C(=O)O,0
CHEMBL561100,O=C(O)CCn1cc(C(=O)O)c(=O)c2cc(Cc3cccc(Cl)c3Cl)ccc21,1
CHEMBL285489,CC1=NN(C(=O)c2ccccc2O)C(=O)/C1=C\c1cccc(O)c1,0
CHEMBL96959,Oc1cccc2ccc(/C=C/c3ccc4cccc(O)c4n3)nc12,0
CHEMBL2316118,CC(C)(CO)CNC(=O)c1c(O)c2ncc(Cc3ccc(F)cc3)cc2[nH]c1=O,1
CHEMBL3414863,O=C1Cc2cc(Cc3ccc(F)cc3F)ccc2C(=O)N1O,0
CHEMBL479537,O=C(Nc1ccccc1)c1cc(S(=O)(=O)Nc2nc3ccccc3c(=O)[nH]2)c(SCc2ccccc2)cc1Cl,0
CHEMBL399559,COc1ccc(-c2nnc(SCC(=O)NNC(=O)c3ccccc3O)n2-c2ccccc2)cc1OC,0
CHEMBL412938,CC(C)C[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](C)NC(=O)[C@H](C)N)C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,0
CHEMBL1914562,O=C(NCc1ccc(F)cc1)c1c(O)c2ncc(Cc3ccc(F)cc3)cc2n(CCN2CCCC2=O)c1=O,1
CHEMBL2407281,Cc1ccc(CNC(=O)C2C(=O)N(O)C(=O)c3ccccc32)cc1,1
CHEMBL551942,CN1CCN(C(=O)c2cnccn2)C(C)(c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)[nH]2)C1,0
CHEMBL459382,CN1Cc2c(c(O)c3ncc(Cc4ccc(F)cc4)cc3c2N(C)S(C)(=O)=O)C1=O,1
CHEMBL120931,O=C(O)C(Cc1ccc(O)c(O)c1)C(Cc1ccc(O)c(O)c1)C(=O)O,0
CHEMBL550691,Cn1cc(C(=O)O)c(=O)c2cc(Cc3cccc(Cl)c3Cl)ccc21,1
CHEMBL253342,O=C1c2c(ccc(O)c2O)CN1Cc1ccc(F)c(Cl)c1,0
CHEMBL30868,O=C(/C=C/c1ccc(O)c(O)c1)OCC(OC(=O)/C=C/c1ccc(O)c(O)c1)C(=O)O,0
CHEMBL480904,COc1ccccc1CCN1CC(C(=O)NCc2ccc(F)cc2)=C(O)C1=O,1
CHEMBL446644,CCCCC(=O)Nc1ccc2c(c1)C(=O)N(O)C(=O)C2,0
CHEMBL83968,COc1cc(C(c2c(O)oc3ccccc3c2=O)c2c(O)oc3ccccc3c2=O)ccc1O,0
CHEMBL412074,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)CCC(=O)O)C(C)C)[C@@H](C)CC)[C@@H](C)CC)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)C(C)C,0
CHEMBL241185,CCc1cccc2c(SCC(=O)NNC(=O)c3ccccc3[N+](=O)[O-])nc(-c3ccc(F)cc3)nc12,0
CHEMBL549611,Cc1cc2c(cc1Cc1cccc(Cl)c1Cl)c(=O)c(C(=O)O)cn2CCO,1
CHEMBL1682032,O=C(O)c1cc(Cl)cc(C(=O)/C=C/c2ccc(Cl)cc2)c1O,0
CHEMBL177704,Cc1ccc(CN2C(=O)c3c(c(O)c4nccnc4c3O)C2=O)cc1,0
CHEMBL157373,O=C(NNC(=O)c1ccccc1SSc1ccccc1C(=O)NNC(=O)c1ccccc1S)c1ccccc1S,0
CHEMBL562442,O=C1c2c(ccc(O)c2O)CN1Cc1c(F)c(F)c(F)c(F)c1F,0
CHEMBL36463,COc1cc(C(C2=C(O)C(=O)c3ccccc3C2=O)C2C(=O)c3ccccc3C(=O)C2O)cc(Br)c1O,0
CHEMBL83598,O=C1C(=Cc2ccc(O)c(O)c2)C(=O)c2ccccc21,0
CHEMBL225682,Cc1ccc2oc3nc(C)c(C(=O)CC(=O)C(=O)O)cc3c(=O)c2c1,0
CHEMBL1669301,Cc1ccc(/C=C/C(=O)c2ccc(NC(=O)c3cc(F)cc(F)c3)cc2)cc1O,0
CHEMBL561467,CC1(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2CCN1Cc1cnccn1,1
CHEMBL66854,Oc1cccc(/C=N/N=C/c2cccc(O)c2O)c1O,0
CHEMBL250975,O=C(CSc1nnc(-c2ccc(Cl)cc2)n1-c1ccccc1)NNC(=O)c1ccccc1O,0
CHEMBL512106,COc1cccc(C(=O)CC(=O)C(=O)NC2CCN(C(=O)C(=O)CC(=O)c3cccc(OC)c3)CC2)c1,0
CHEMBL3360114,Cn1c(C2(C)CCCO2)nc(C(=O)NCc2ccc(F)cc2)c(O)c1=O,1
CHEMBL3310088,C[C@H](CO)NC(=O)c1c(O)c2ncc(Cc3ccc(F)cc3)cc2n(CC(=O)N(C)C)c1=O,1
CHEMBL562110,O=C1c2ccc(O)c(O)c2C(=O)N1Cc1c(F)cccc1Cl,0
CHEMBL4127891,CC1(C)OCCn2c1nc(C(=O)NCc1ccc(F)c(Cl)c1)c(O)c2=O,1
CHEMBL409975,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](C)NC(=O)[C@@H](N)[C@@H](C)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,0
CHEMBL461036,O=C1Cc2ccc(I)cc2C(=O)N1O,0
CHEMBL382139,O=C(O)C(=O)/C=C(\O)c1nc2c(ncn2Cc2ccccc2)c(=O)n1Cc1ccccc1,0
CHEMBL1773322,O=C1c2ncc3c(c(CN4CCC(F)(F)C4)cn3Cc3ccc(F)cc3)c2CCN1O,1
CHEMBL49363,Cc1ccc(Cn2cccc2/C=C/C(=O)CC(=O)C(=O)O)cc1,0
CHEMBL4126165,Cc1cc(CNC(=O)c2nc3n(c(=O)c2O)CCCC32CCCC2)ccc1F,1
CHEMBL1088620,O=C(NCc1cccs1)c1nc(-c2cccs2)nc(O)c1O,0
CHEMBL467149,COc1ccc(C(=O)/C=C(\O)C(=O)O)cc1OCc1ccccc1,0
CHEMBL1813510,O=C(NCc1cccs1)c1cc(S(=O)(=O)N2CCCCC2)cc(O)c1O,0
CHEMBL1270908,COc1ccc(/C=C2\C(=O)N(c3cc(Cl)cc(Cl)c3)N=C2C(F)(F)F)cc1OCc1ccc(F)cc1,0
CHEMBL281929,COC(=O)[C@@H](CNC(=O)/C=C/c1ccc(OC(C)=O)c(OC(C)=O)c1)NC(=O)/C=C/c1ccc(OC(C)=O)c(OC(C)=O)c1,0
CHEMBL2442186,CC(C)(C)c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1CCCNS(=O)(=O)c1ccccc1,0
CHEMBL4573064,Cc1nc2cc(-c3ccccc3)nn2c(-c2cc(F)c3c(c2C)CCCO3)c1C(OC(C)(C)C)C(=O)O,0
CHEMBL246744,CNC(=O)Cc1ccccc1CNC(=O)c1nc(N2CCCCS2(=O)=O)c2cccnc2c1O,1
CHEMBL498491,CCn1cc(C(=O)O)c(=O)c2cc(Nc3cccc(Cl)c3F)ccc21,0
CHEMBL431508,O=C(O)c1ccc2ccc(/C=C/c3ccc([N+](=O)[O-])cc3)nc2c1O,0
CHEMBL232024,O=C(NCc1ccncc1)c1nc(-c2cccs2)nc(O)c1O,0
CHEMBL443423,O=C1Cc2ccc([N+](=O)[O-])cc2C(=O)N1O,0
CHEMBL457779,Cc1cc2c(cc1Cl)SC(C(=O)c1ccc3ccccc3c1)=NS2(=O)=O,0
CHEMBL53463,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,0
CHEMBL3348565,O=C(CC(=O)c1c[nH]c2ccccc12)c1nnn[nH]1,0
CHEMBL3415838,CCOC(=O)/C(O)=C/C(=O)/C=C/c1cc(-c2ccccc2)cn1Cc1ccc(F)cc1,0
CHEMBL491149,Oc1c(-c2nnc(CCc3ccccc3)[nH]2)ncc2cccnc12,0
CHEMBL496380,CCOC(=O)/C(O)=C/C(=O)c1cn(Cc2c(F)cccc2F)c2cccc(OC)c12,1
CHEMBL143614,O=C(O)C(=O)CC(=O)c1csc(Cc2ccccc2)c1,0
CHEMBL562196,O=C(Nc1ccc(S(=O)(=O)Nc2ccc(F)c(F)c2)cc1)c1cc(O)c(O)c(O)c1,0
CHEMBL2442184,CCC(=O)NCCCn1c(C(C)(C)C)nc(C(=O)NCc2ccc(F)cc2)c(O)c1=O,0
CHEMBL492667,CC(=O)NC(C)(C)c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1C,1
CHEMBL487258,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@@](OC(=O)/C=C/c2ccc(O)c(O)c2)(C(=O)O)C[C@@H](O)[C@@H]1O,0
CHEMBL226916,O=C(NCCc1ccccc1)c1nc(-c2cccs2)nc(O)c1O,1
CHEMBL551241,O=C1c2ccc(O)c(O)c2C(=O)N1Cc1ccc(F)cc1,0
CHEMBL550394,CC1(C)NCCn2c1nc(C(=O)NCc1ccc(F)cc1)c(O)c2=O,1
CHEMBL4159297,COC(=O)c1c(Nc2ccc3ccccc3c2)c2nccnc2n(O)c1=O,0
CHEMBL526269,O=C(O)c1cn(CCO)c2ccc(-c3ccncc3)cc2c1=O,0
CHEMBL275657,COc1cc(/C=N/NC2=NC(=O)C(CC(=O)Nc3ccc(Cl)c(Cl)c3)S2)ccc1O,0
CHEMBL20117,COc1ccc(CN=[N+]=[N-])cc1C(=O)CC(=O)C(=O)O,0
CHEMBL1669300,O=C(/C=C/c1ccc(O)c(O)c1)c1ccc(NC(=O)c2ccc(F)c(F)c2)cc1,0
CHEMBL1682046,COc1ccc(/C=C/C(=O)c2cc(Br)cc(C(=O)O)c2O)c(Cl)c1OC,0
CHEMBL4280139,O=c1cc(Sc2ccc([N+](=O)[O-])cc2)[nH]c(=O)n1O,0
CHEMBL171637,CCCCCC(=O)Cc1cc(O)cc2c1C(=O)Oc1cc(O)c(C(=O)O)c(CCCCC)c1O2,0
CHEMBL460770,Cn1c(C(C)(C)NC(=O)c2cccnn2)nc(C(=O)NCc2ccc(F)cc2)c(O)c1=O,1
CHEMBL2316120,Cn1c(=O)c(C(=O)NCCCO)c(O)c2ncc(Cc3ccc(F)cc3)cc21,1
CHEMBL3804900,CC(C)NC(=O)C1C(=O)N(O)C(=O)c2ccccc21,0
CHEMBL374420,CC(C)C[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](C)NC(=O)[C@@H](N)[C@@H](C)O)C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,0
CHEMBL1682049,O=C(O)c1cc(Br)cc(C(=O)/C=C/c2cccc(Oc3ccc(Cl)cc3)c2)c1O,0
CHEMBL108617,Cc1cc2cc(O)c(O)cc2c(C)c1-c1ccc(C(F)(F)F)cc1,0
CHEMBL4563474,Cn1c(Oc2ccc(-c3ccc(O)cc3)cc2)cc(=O)n(O)c1=O,0
CHEMBL3288816,Nc1ccc(-c2ccc(Nc3c(C(=O)NCc4ccc(F)cc4F)c(=O)n(O)c4ncccc34)cc2)cc1,0
CHEMBL82742,O=c1oc2ccccc2c(O)c1C1c2c(c3ccccc3oc2=O)Oc2c1c(=O)oc1ccccc21,0
CHEMBL491347,COCCNC(=O)c1c(O)c2ncc(Cc3ccc(F)cc3)cc2n(C)c1=O,1
CHEMBL4126289,CC1(C)OCCn2c1nc(C(=O)NCc1ccc(F)cc1)c(O)c2=O,1
CHEMBL235639,Cc1ccc(C(=O)C2=C(O)C(=O)N(c3nccs3)C2c2ccc(Cl)cc2)cc1,0
CHEMBL239483,Cc1cc(C)cc(OCC(=O)NNC(=O)c2cc3ccccc3oc2=O)c1,0
CHEMBL1682050,O=C(O)c1cc(Br)cc(C(=O)/C=C/c2ccc(Oc3ccc(Cl)cc3)cc2)c1O,0
CHEMBL550202,Cc1nc(C)c(C(=O)N2CCCCC2(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)[nH]2)s1,1
CHEMBL1269892,CCC(=O)OC1=NN(c2cccc(Br)c2)C(=O)/C1=C\c1ccc(OC)c(OCc2ccc(F)cc2)c1,0
CHEMBL3360111,Cn1c(C2CCOC2)nc(C(=O)NCc2ccc(F)cc2)c(O)c1=O,1
CHEMBL564823,CC1(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2CCN1Cc1cscn1,1
CHEMBL2316121,C[C@H](CO)NC(=O)c1c(O)c2ncc(Cc3ccc(F)cc3)cc2n(C)c1=O,1
CHEMBL244863,CN1CCOCC1c1nc(C(=O)NCc2cccc(Br)c2)c(O)c(=O)n1C,1
CHEMBL4175467,Cc1sc2[nH]c(=O)n(O)c(=O)c2c1C,0
CHEMBL129119,Cc1cc(S(=O)(=O)Nc2n[nH]c(Nc3ccccc3)n2)c(S)cc1Cl,0
CHEMBL3259885,Cc1nc2ccc(Br)cc2c(-c2ccccc2)c1CC(=O)O,0
CHEMBL497314,O=C(O)/C(O)=C/C(=O)c1c[nH]c2ccc(Cl)cc2c1=O,0
CHEMBL4454255,Cc1nc2cc(-c3ccccc3)nn2c(-c2cc(F)c3c(c2C)CCCO3)c1[C@H](OC(C)(C)C)C(=O)O,1
CHEMBL2311881,Cc1occc1C(=O)NN/C=C1/C(=O)N(c2ccccc2Cl)C(=O)c2ccccc21,0
CHEMBL399581,O=C(N/N=C/c1cccc(O)c1O)c1cccc(O)c1O,0
CHEMBL3740311,COc1ccc(C2=Cc3ccc([N+](=O)[O-])cc3C(CC(C)=O)N2c2ccc(C#N)cc2)cc1,0
CHEMBL4277795,O=c1cc(Sc2ccccc2Br)[nH]c(=O)n1O,0
